filename,fuel_type,expected,predicted,correct,cer
stele_1.jpg,price_92,56.93,TAX,0.0,1.0
stele_1.jpg,price_95,63.0,TAX,0.0,1.0
stele_1.jpg,price_98,68.73,TAX,0.0,1.0
stele_1.jpg,price_DT,71.6,TAX,0.0,1.0
stele_2.jpg,price_92,56.9,1,0.0,1.0
stele_2.jpg,price_95,60.9,1,0.0,1.0
stele_2.jpg,price_DT,69.5,1,0.0,1.0
stele_3.jpg,price_92,28.2,1,0.0,1.0
stele_3.jpg,price_95,29.9,1,0.0,1.0
stele_3.jpg,price_DT,25.9,1,0.0,1.0
stele_4.jpg,price_92,41.0,NO,0.0,1.0
stele_4.jpg,price_95,43.6,NO,0.0,1.0
stele_4.jpg,price_98,48.5,NO,0.0,1.0
stele_4.jpg,price_DT,41.0,NO,0.0,1.0
stele_5.jpg,price_92,23.54,DATE,0.0,1.0
stele_5.jpg,price_95,12.78,DATE,0.0,1.0
stele_5.jpg,price_98,23.78,DATE,0.0,1.0
stele_5.jpg,price_DT,65.56,DATE,0.0,1.0
stele_6.jpg,price_92,20.5,1,0.0,1.0
stele_6.jpg,price_95,22.0,1,0.0,1.0
stele_6.jpg,price_DT,17.52,1,0.0,0.8
stele_7.jpg,price_92,23.0,TAX,0.0,1.0
stele_7.jpg,price_95,24.0,TAX,0.0,1.0
stele_7.jpg,price_DT,24.0,TAX,0.0,1.0
stele_8.jpg,price_92,27.6,1,0.0,1.0
stele_8.jpg,price_DT,33.0,1,0.0,1.0
stele_9.jpg,price_92,27.1,L,0.0,1.0
stele_9.jpg,price_95,29.0,L,0.0,1.0
stele_9.jpg,price_98,32.0,L,0.0,1.0
stele_9.jpg,price_DT,28.3,L,0.0,1.0
stele_10.jpg,price_92,31.9,1,0.0,0.75
stele_10.jpg,price_95,34.8,1,0.0,1.0
stele_10.jpg,price_DT,34.9,1,0.0,1.0
stele_11.jpg,price_92,40.7,1,0.0,1.0
stele_11.jpg,price_95,44.3,1,0.0,1.0
stele_11.jpg,price_98,48.0,1,0.0,1.0
stele_11.jpg,price_DT,43.5,1,0.0,1.0
stele_12.jpg,price_92,21.0,I,0.0,1.0
stele_12.jpg,price_DT,16.0,I,0.0,1.0
stele_13.jpg,price_92,29.0,1,0.0,1.0
stele_13.jpg,price_95,32.6,1,0.0,1.0
stele_13.jpg,price_98,34.1,1,0.0,0.75
stele_13.jpg,price_DT,33.6,1,0.0,1.0
stele_14.jpg,price_92,27.5,TAX,0.0,1.0
stele_14.jpg,price_95,29.5,TAX,0.0,1.0
stele_14.jpg,price_DT,29.0,TAX,0.0,1.0
stele_15.jpg,price_92,25.9,TAX,0.0,1.0
stele_15.jpg,price_95,26.9,TAX,0.0,1.0
stele_15.jpg,price_98,27.7,TAX,0.0,1.0
stele_15.jpg,price_DT,24.5,TAX,0.0,1.0
stele_16.jpg,price_92,46.3,:,0.0,1.0
stele_16.jpg,price_95,49.9,:,0.0,1.0
stele_16.jpg,price_98,60.25,:,0.0,1.0
stele_16.jpg,price_DT,53.0,:,0.0,1.0
stele_17.jpg,price_92,40.4,TAX,0.0,1.0
stele_17.jpg,price_95,43.5,TAX,0.0,1.0
stele_17.jpg,price_DT,43.0,TAX,0.0,1.0
stele_18.jpg,price_92,39.5,T,0.0,1.0
stele_18.jpg,price_95,41.5,T,0.0,1.0
stele_18.jpg,price_DT,41.0,T,0.0,1.0
stele_19.jpg,price_92,32.25,AMT,0.0,1.0
stele_19.jpg,price_95,35.15,AMT,0.0,1.0
stele_19.jpg,price_98,39.25,AMT,0.0,1.0
stele_19.jpg,price_DT,33.9,AMT,0.0,1.0
stele_20.jpg,price_92,18.5,1,0.0,0.75
stele_20.jpg,price_95,20.3,1,0.0,1.0
stele_20.jpg,price_98,24.6,1,0.0,1.0
stele_20.jpg,price_DT,19.4,1,0.0,0.75
stele_21.jpg,price_92,19.99,A,0.0,1.0
stele_21.jpg,price_95,20.99,A,0.0,1.0
stele_22.jpg,price_92,43.65,1,0.0,1.0
stele_22.jpg,price_95,46.85,1,0.0,1.0
stele_22.jpg,price_DT,45.0,1,0.0,1.0
stele_23.jpg,price_92,40.7,REF,0.0,1.0
stele_23.jpg,price_95,43.5,REF,0.0,1.0
stele_23.jpg,price_DT,50.0,REF,0.0,1.0
stele_24.jpg,price_92,32.8,1,0.0,1.0
stele_24.jpg,price_95,35.0,1,0.0,1.0
stele_24.jpg,price_DT,33.75,1,0.0,1.0
stele_25.jpg,price_92,49.03,1,0.0,1.0
stele_25.jpg,price_95,53.75,1,0.0,1.0
stele_25.jpg,price_DT,60.92,1,0.0,1.0
stele_26.jpg,price_92,17.6,CH,0.0,1.0
stele_26.jpg,price_95,20.5,CH,0.0,1.0
stele_26.jpg,price_DT,19.1,CH,0.0,1.0
stele_27.jpg,price_92,23.54,D,0.0,1.0
stele_27.jpg,price_95,12.78,D,0.0,1.0
stele_27.jpg,price_98,23.78,D,0.0,1.0
stele_27.jpg,price_DT,65.56,D,0.0,1.0
stele_28.jpg,price_92,33.0,H,0.0,1.0
stele_28.jpg,price_95,35.7,H,0.0,1.0
stele_28.jpg,price_DT,32.5,H,0.0,1.0
stele_29.jpg,price_92,51.0,1,0.0,0.75
stele_29.jpg,price_95,54.0,1,0.0,1.0
stele_29.jpg,price_DT,67.0,1,0.0,1.0
stele_30.jpg,price_92,40.0,1,0.0,1.0
stele_30.jpg,price_95,42.6,1,0.0,1.0
stele_30.jpg,price_DT,40.0,1,0.0,1.0
stele_31.jpg,price_92,33.6,1,0.0,1.0
stele_31.jpg,price_95,36.9,1,0.0,1.0
stele_31.jpg,price_DT,34.5,1,0.0,1.0
stele_32.jpg,price_92,26.35,TAX,0.0,1.0
stele_32.jpg,price_95,27.75,TAX,0.0,1.0
stele_32.jpg,price_DT,24.95,TAX,0.0,1.0
stele_33.jpg,price_92,28.2,1,0.0,1.0
stele_33.jpg,price_95,29.9,1,0.0,1.0
stele_33.jpg,price_DT,25.9,1,0.0,1.0
stele_34.jpg,price_92,47.6,TOTAL,0.0,1.25
stele_34.jpg,price_95,52.4,TOTAL,0.0,1.25
stele_34.jpg,price_DT,54.0,TOTAL,0.0,1.25
stele_35.jpg,price_92,27.6,:,0.0,1.0
stele_35.jpg,price_DT,33.0,:,0.0,1.0
stele_36.jpg,price_92,52.2,1,0.0,1.0
stele_36.jpg,price_95,56.2,1,0.0,1.0
stele_36.jpg,price_DT,63.0,1,0.0,1.0
stele_37.jpg,price_92,29.8,:,0.0,1.0
stele_37.jpg,price_95,32.75,:,0.0,1.0
stele_37.jpg,price_98,33.25,:,0.0,1.0
stele_37.jpg,price_DT,33.4,:,0.0,1.0
stele_38.jpg,price_92,37.9,TAX,0.0,1.0
stele_38.jpg,price_95,41.2,TAX,0.0,1.0
stele_38.jpg,price_DT,38.62,TAX,0.0,1.0
stele_40.jpg,price_92,37.13,DISCOUNT RECEIPT FOR AN OFFER,0.0,5.8
stele_40.jpg,price_95,40.3,DISCOUNT RECEIPT FOR AN OFFER,0.0,7.25
stele_40.jpg,price_DT,34.9,DISCOUNT RECEIPT FOR AN OFFER,0.0,7.25
stele_41.jpg,price_92,36.3,:,0.0,1.0
stele_41.jpg,price_95,38.8,:,0.0,1.0
stele_41.jpg,price_DT,38.6,:,0.0,1.0
stele_42.jpg,price_92,54.74,***,0.0,1.0
stele_42.jpg,price_95,59.14,***,0.0,1.0
stele_42.jpg,price_98,78.9,***,0.0,1.0
stele_42.jpg,price_DT,66.5,***,0.0,1.0
stele_43.jpg,price_92,31.88,L,0.0,1.0
stele_43.jpg,price_95,34.48,L,0.0,1.0
stele_43.jpg,price_DT,33.8,L,0.0,1.0
stele_44.jpg,price_92,56.0,1,0.0,1.0
stele_44.jpg,price_95,10.0,1,0.0,0.75
stele_45.jpg,price_92,39.2,:,0.0,1.0
stele_45.jpg,price_95,41.8,:,0.0,1.0
stele_45.jpg,price_98,43.1,:,0.0,1.0
stele_45.jpg,price_DT,45.2,:,0.0,1.0
stele_46.jpg,price_92,15.0,TOTAL,0.0,1.25
stele_46.jpg,price_95,19.0,TOTAL,0.0,1.25
stele_46.jpg,price_DT,19.0,TOTAL,0.0,1.25
stele_47.jpg,price_92,20.4,1,0.0,1.0
stele_47.jpg,price_95,21.4,1,0.0,0.75
stele_47.jpg,price_98,23.55,1,0.0,1.0
stele_47.jpg,price_DT,23.55,1,0.0,1.0
stele_48.jpg,price_92,46.83,1,0.0,1.0
stele_48.jpg,price_95,49.55,1,0.0,1.0
stele_48.jpg,price_DT,55.78,1,0.0,1.0
stele_49.jpg,price_92,52.6,:,0.0,1.0
stele_49.jpg,price_95,56.4,:,0.0,1.0
stele_49.jpg,price_98,82.0,:,0.0,1.0
stele_49.jpg,price_DT,72.0,:,0.0,1.0
stele_50.jpg,price_92,60.7,TOTAL,0.0,1.25
stele_50.jpg,price_95,69.3,TOTAL,0.0,1.25
stele_50.jpg,price_DT,70.6,TOTAL,0.0,1.25
stele_51.jpg,price_92,9.5,1,0.0,1.0
stele_51.jpg,price_95,32.5,1,0.0,1.0
stele_51.jpg,price_DT,31.9,1,0.0,0.75
stele_52.jpg,price_92,40.9,TAX,0.0,1.0
stele_52.jpg,price_95,43.3,TAX,0.0,1.0
stele_52.jpg,price_DT,50.45,TAX,0.0,1.0
stele_53.jpg,price_92,43.8,QTY,0.0,1.0
stele_53.jpg,price_95,45.35,QTY,0.0,1.0
stele_53.jpg,price_98,49.4,QTY,0.0,1.0
stele_53.jpg,price_DT,50.7,QTY,0.0,1.0
stele_54.jpg,price_92,60.7,TAX,0.0,1.0
stele_54.jpg,price_95,66.5,TAX,0.0,1.0
stele_54.jpg,price_DT,70.6,TAX,0.0,1.0
stele_55.jpg,price_92,62.15,:,0.0,1.0
stele_55.jpg,price_95,65.6,:,0.0,1.0
stele_55.jpg,price_DT,81.63,:,0.0,1.0
stele_56.jpg,price_92,47.2,TOTAL,0.0,1.25
stele_56.jpg,price_95,48.9,TOTAL,0.0,1.25
stele_56.jpg,price_98,55.35,TOTAL,0.0,1.0
stele_56.jpg,price_DT,55.95,TOTAL,0.0,1.0
stele_57.jpg,price_92,55.0,*,0.0,1.0
stele_57.jpg,price_95,59.3,*,0.0,1.0
stele_57.jpg,price_DT,67.2,*,0.0,1.0
stele_58.jpg,price_92,23.0,1,0.0,1.0
stele_58.jpg,price_95,24.9,1,0.0,1.0
stele_58.jpg,price_DT,24.0,1,0.0,1.0
stele_59.jpg,price_92,55.55,TAX,0.0,1.0
stele_59.jpg,price_95,58.75,TAX,0.0,1.0
stele_59.jpg,price_DT,73.73,TAX,0.0,1.0
stele_60.jpg,price_92,29.0,TOTAL,0.0,1.25
stele_60.jpg,price_95,32.4,TOTAL,0.0,1.25
stele_60.jpg,price_98,34.8,TOTAL,0.0,1.25
stele_60.jpg,price_DT,34.5,TOTAL,0.0,1.25
stele_61.jpg,price_92,60.5,P,0.0,1.0
stele_61.jpg,price_95,65.3,P,0.0,1.0
stele_61.jpg,price_DT,84.0,P,0.0,1.0
stele_62.jpg,price_92,22.6,R,0.0,1.0
stele_62.jpg,price_95,24.4,R,0.0,1.0
stele_62.jpg,price_98,27.0,R,0.0,1.0
stele_62.jpg,price_DT,19.9,R,0.0,1.0
stele_63.jpg,price_92,23.6,4,0.0,1.0
stele_63.jpg,price_95,25.7,4,0.0,1.0
stele_64.jpg,price_92,23.2,PER,0.0,1.0
stele_64.jpg,price_95,24.8,PER,0.0,1.0
stele_64.jpg,price_DT,23.1,PER,0.0,1.0
stele_65.jpg,price_92,40.59,1,0.0,1.0
stele_65.jpg,price_95,43.39,1,0.0,1.0
stele_65.jpg,price_DT,44.59,1,0.0,1.0
stele_66.jpg,price_92,39.3,DIS,0.0,1.0
stele_66.jpg,price_95,41.1,DIS,0.0,1.0
stele_66.jpg,price_98,44.1,DIS,0.0,1.0
stele_66.jpg,price_DT,43.7,DIS,0.0,1.0
stele_67.jpg,price_92,73.4,REF,0.0,1.0
stele_67.jpg,price_95,81.6,REF,0.0,1.0
stele_67.jpg,price_98,93.5,REF,0.0,1.0
stele_67.jpg,price_DT,90.7,REF,0.0,1.0
stele_68.jpg,price_92,40.89,DATE,0.0,1.0
stele_68.jpg,price_95,43.09,DATE,0.0,1.0
stele_68.jpg,price_98,50.29,DATE,0.0,1.0
stele_68.jpg,price_DT,43.99,DATE,0.0,1.0
stele_69.jpg,price_92,41.19,QTR,0.0,1.0
stele_69.jpg,price_95,44.89,QTR,0.0,1.0
stele_69.jpg,price_DT,41.69,QTR,0.0,1.0
stele_70.jpg,price_92,42.4,TEL,0.0,1.0
stele_70.jpg,price_95,45.4,TEL,0.0,1.0
stele_70.jpg,price_DT,45.95,TEL,0.0,1.0
