filename,fuel_type,expected,predicted,correct,cer
stele_1.jpg,price_92,56.93,66.5,0.0,0.6
stele_1.jpg,price_95,63.0,66.5,0.0,0.5
stele_1.jpg,price_98,68.73,66.5,0.0,0.6
stele_1.jpg,price_DT,71.6,66.5,0.0,0.75
stele_2.jpg,price_92,56.9,29.9,0.0,0.5
stele_2.jpg,price_95,60.9,29.9,0.0,0.5
stele_2.jpg,price_DT,69.5,29.9,0.0,0.5
stele_3.jpg,price_92,28.2,29.9,0.0,0.5
stele_3.jpg,price_95,29.9,29.9,1.0,0.0
stele_3.jpg,price_DT,25.9,29.9,0.0,0.25
stele_4.jpg,price_92,41.0,44.8,0.0,0.5
stele_4.jpg,price_95,43.6,44.8,0.0,0.5
stele_4.jpg,price_98,48.5,44.8,0.0,0.5
stele_4.jpg,price_DT,41.0,44.8,0.0,0.5
stele_5.jpg,price_92,23.54,65.55,0.0,0.6
stele_5.jpg,price_95,12.78,65.55,0.0,0.8
stele_5.jpg,price_98,23.78,65.55,0.0,0.8
stele_5.jpg,price_DT,65.56,65.55,0.0,0.2
stele_6.jpg,price_92,20.5,40.9,0.0,0.5
stele_6.jpg,price_95,22.0,40.9,0.0,0.75
stele_6.jpg,price_DT,17.52,40.9,0.0,0.8
stele_7.jpg,price_92,23.0,22.0,0.0,0.25
stele_7.jpg,price_95,24.0,22.0,0.0,0.25
stele_7.jpg,price_DT,24.0,22.0,0.0,0.25
stele_8.jpg,price_92,27.6,22.222222,0.0,1.75
stele_8.jpg,price_DT,33.0,22.222222,0.0,2.0
stele_9.jpg,price_92,27.1,23.0,0.0,0.5
stele_9.jpg,price_95,29.0,23.0,0.0,0.25
stele_9.jpg,price_98,32.0,23.0,0.0,0.5
stele_9.jpg,price_DT,28.3,23.0,0.0,0.5
stele_10.jpg,price_92,31.9,33.8,0.0,0.5
stele_10.jpg,price_95,34.8,33.8,0.0,0.25
stele_10.jpg,price_DT,34.9,33.8,0.0,0.5
stele_11.jpg,price_92,40.7,40.5,0.0,0.25
stele_11.jpg,price_95,44.3,40.5,0.0,0.5
stele_11.jpg,price_98,48.0,40.5,0.0,0.5
stele_11.jpg,price_DT,43.5,40.5,0.0,0.25
stele_12.jpg,price_92,21.0,27.0,0.0,0.25
stele_12.jpg,price_DT,16.0,27.0,0.0,0.5
stele_13.jpg,price_92,29.0,33.6,0.0,0.75
stele_13.jpg,price_95,32.6,33.6,0.0,0.25
stele_13.jpg,price_98,34.1,33.6,0.0,0.5
stele_13.jpg,price_DT,33.6,33.6,1.0,0.0
stele_14.jpg,price_92,27.5,23.5,0.0,0.25
stele_14.jpg,price_95,29.5,23.5,0.0,0.25
stele_14.jpg,price_DT,29.0,23.5,0.0,0.5
stele_15.jpg,price_92,25.9,27.0,0.0,0.5
stele_15.jpg,price_95,26.9,27.0,0.0,0.5
stele_15.jpg,price_98,27.7,27.0,0.0,0.25
stele_15.jpg,price_DT,24.5,27.0,0.0,0.5
stele_16.jpg,price_92,46.3,45.0,0.0,0.5
stele_16.jpg,price_95,49.9,45.0,0.0,0.5
stele_16.jpg,price_98,60.25,45.0,0.0,0.8
